,개방서비스명,상세영업상태코드,상세영업상태명,소재지전체주소,사업장명,업태구분명,시도,시군구,시도 시군구
5207,단란주점영업,1,영업,전라남도 목포시 용당동 1102-6번지,월드노래주점,단란주점,전라남도,목포시,전라남도 목포시
5208,단란주점영업,1,영업,전라남도 고흥군 포두면 길두리 1341-13,몽마르조단란주점,단란주점,전라남도,고흥군,전라남도 고흥군
5209,단란주점영업,1,영업,전라남도 목포시 상동 995-12,자전거단란주점,단란주점,전라남도,목포시,전라남도 목포시
5210,단란주점영업,1,영업,전라남도 목포시 상동 1028,슈거,단란주점,전라남도,목포시,전라남도 목포시
5211,단란주점영업,1,영업,전라남도 목포시 상동 1012-4,방송국노래홀,단란주점,전라남도,목포시,전라남도 목포시
5212,단란주점영업,1,영업,전라남도 목포시 상동 175-4번지,클럽707,단란주점,전라남도,목포시,전라남도 목포시
5213,단란주점영업,1,영업,전라남도 목포시 상동 1003-1번지,라이브장미,단란주점,전라남도,목포시,전라남도 목포시
5214,단란주점영업,1,영업,전라남도 목포시 상동 852-1,"금,노래클럽",단란주점,전라남도,목포시,전라남도 목포시
5215,단란주점영업,1,영업,"전라남도 목포시 상동 1007-3 , 2층",불새라이브,단란주점,전라남도,목포시,전라남도 목포시
5216,단란주점영업,1,영업,전라남도 목포시 상동 1026-2,고래사냥라이브,단란주점,전라남도,목포시,전라남도 목포시
5217,단란주점영업,1,영업,전라남도 목포시 상동 879-4,슈슈7080클럽,단란주점,전라남도,목포시,전라남도 목포시
5218,단란주점영업,1,영업,전라남도 여수시 둔덕동 504-5번지,파랑새,단란주점,전라남도,여수시,전라남도 여수시
5219,단란주점영업,1,영업,전라남도 여수시 봉산동 255-4번지,초연,단란주점,전라남도,여수시,전라남도 여수시
5220,단란주점영업,1,영업,전라남도 여수시 문수동 121-7,엣지,단란주점,전라남도,여수시,전라남도 여수시
5221,단란주점영업,1,영업,전라남도 무안군 무안읍 성남리 49-5,명동 7080 라이브,단란주점,전라남도,무안군,전라남도 무안군
5222,단란주점영업,1,영업,전라남도 무안군 삼향읍 남악리 2130,콘서트 7080 라이브,단란주점,전라남도,무안군,전라남도 무안군
5223,단란주점영업,1,영업,전라남도 여수시 학동 87-6,벤치,단란주점,전라남도,여수시,전라남도 여수시
5224,단란주점영업,1,영업,전라남도 여수시 문수동 124-1,불티,단란주점,전라남도,여수시,전라남도 여수시
5225,단란주점영업,1,영업,전라남도 여수시 문수동 120-2 (지상2층),놀러와룸까페,단란주점,전라남도,여수시,전라남도 여수시
5226,단란주점영업,1,영업,전라남도 여수시 삼산면 거문리 107-1번지,오아시스,단란주점,전라남도,여수시,전라남도 여수시
5227,단란주점영업,1,영업,전라남도 여수시 학동 181-11,김사장 술마시는 노래방,단란주점,전라남도,여수시,전라남도 여수시
5228,단란주점영업,1,영업,전라남도 여수시 학동 92-5번지 (5층),러브뱅크라이브콘서트,단란주점,전라남도,여수시,전라남도 여수시
5229,단란주점영업,1,영업,전라남도 여수시 여서동 215-3 4층,친구친구룸소주방,단란주점,전라남도,여수시,전라남도 여수시
5230,단란주점영업,1,영업,전라남도 여수시 여서동 224-4 (지하),소풍,단란주점,전라남도,여수시,전라남도 여수시
5231,단란주점영업,1,영업,전라남도 목포시 호남동 12-39번지,비지니스라이트클럽,단란주점,전라남도,목포시,전라남도 목포시
5232,단란주점영업,1,영업,전라남도 여수시 학동 92-14,고고씽단란주점,단란주점,전라남도,여수시,전라남도 여수시
5233,단란주점영업,1,영업,전라남도 여수시 미평동 667-5번지,아모르 파티,단란주점,전라남도,여수시,전라남도 여수시
5234,단란주점영업,1,영업,전라남도 여수시 문수동 124번지,만남,단란주점,전라남도,여수시,전라남도 여수시
5235,단란주점영업,1,영업,전라남도 여수시 학동 34-9,은하수,단란주점,전라남도,여수시,전라남도 여수시
5236,단란주점영업,1,영업,전라남도 여수시 여서동 452-4,향기,단란주점,전라남도,여수시,전라남도 여수시
5237,단란주점영업,1,영업,전라남도 순천시 연향동 1357-8번지 지하,관광메들리,단란주점,전라남도,순천시,전라남도 순천시
5238,단란주점영업,1,영업,전라남도 순천시 연향동 1373-1번지 (지하),신데렐라,단란주점,전라남도,순천시,전라남도 순천시
5239,단란주점영업,1,영업,전라남도 여수시 문수동 120-4,블루문,단란주점,전라남도,여수시,전라남도 여수시
5240,단란주점영업,1,영업,전라남도 여수시 화장동 797-13번지,7080라이브청춘,단란주점,전라남도,여수시,전라남도 여수시
5241,단란주점영업,1,영업,전라남도 여수시 충무동 439번지,7080유람선,단란주점,전라남도,여수시,전라남도 여수시
5242,단란주점영업,1,영업,전라남도 여수시 여서동 451-1번지,두리두리,단란주점,전라남도,여수시,전라남도 여수시
5243,단란주점영업,1,영업,전라남도 순천시 연향동 1357-7 지하,명동스텐드바,단란주점,전라남도,순천시,전라남도 순천시
5244,단란주점영업,1,영업,전라남도 순천시 황전면 선변리 853-1번지 (지하),미광,단란주점,전라남도,순천시,전라남도 순천시
5245,단란주점영업,1,영업,전라남도 나주시 보산동 81-1,광목,단란주점,전라남도,나주시,전라남도 나주시
5246,단란주점영업,1,영업,전라남도 목포시 상동 985-1 지하1층,장미노래짱단란주점,단란주점,전라남도,목포시,전라남도 목포시
5247,단란주점영업,1,영업,전라남도 목포시 상동 1036,연하水라이브,단란주점,전라남도,목포시,전라남도 목포시
5248,단란주점영업,1,영업,전라남도 목포시 죽교동 538-119 외 1필지,헬로클럽,단란주점,전라남도,목포시,전라남도 목포시
5249,단란주점영업,1,영업,전라남도 목포시 상동 995-15 (2층),아이스크림 룸빠,단란주점,전라남도,목포시,전라남도 목포시
5250,단란주점영업,1,영업,전라남도 목포시 옥암동 1037-3 (2층),궁노래홀,단란주점,전라남도,목포시,전라남도 목포시
5251,단란주점영업,1,영업,전라남도 목포시 옥암동 1002 (2층),소리새,단란주점,전라남도,목포시,전라남도 목포시
5252,단란주점영업,1,영업,전라남도 고흥군 고흥읍 남계리 630-3번지,케롤라인단란주점,단란주점,전라남도,고흥군,전라남도 고흥군
5253,단란주점영업,1,영업,전라남도 고흥군 고흥읍 서문리 218-15,다인단란주점,단란주점,전라남도,고흥군,전라남도 고흥군
5254,단란주점영업,1,영업,전라남도 고흥군 고흥읍 남계리 587-1,탈렌트단란주점,단란주점,전라남도,고흥군,전라남도 고흥군
5255,단란주점영업,1,영업,전라남도 고흥군 도화면 당오리 1075-32번지,월드단란주점,단란주점,전라남도,고흥군,전라남도 고흥군
5256,단란주점영업,1,영업,전라남도 목포시 용당동 960-10 (3층),야광클럽,단란주점,전라남도,목포시,전라남도 목포시
5257,단란주점영업,1,영업,전라남도 목포시 용당동 960-15번지,비바리라이브,단란주점,전라남도,목포시,전라남도 목포시
5258,단란주점영업,1,영업,전라남도 목포시 옥암동 1012 (2층),갑부노래홀,단란주점,전라남도,목포시,전라남도 목포시
5259,단란주점영업,1,영업,전라남도 여수시 여서동 225-8번지,엔돌핀,단란주점,전라남도,여수시,전라남도 여수시
5260,단란주점영업,1,영업,전라남도 여수시 문수동 122-4,파스칼,단란주점,전라남도,여수시,전라남도 여수시
5261,단란주점영업,1,영업,전라남도 무안군 무안읍 성남리 12-5번지,7080 쏭라이브클럽,단란주점,전라남도,무안군,전라남도 무안군
5262,단란주점영업,1,영업,전라남도 여수시 중앙동 674번지,코리아나,단란주점,전라남도,여수시,전라남도 여수시
5263,단란주점영업,1,영업,전라남도 여수시 문수동 190-9번지,검은나비,단란주점,전라남도,여수시,전라남도 여수시
5264,단란주점영업,1,영업,전라남도 여수시 학동 98-12번지,여궁,단란주점,전라남도,여수시,전라남도 여수시
5265,단란주점영업,1,영업,전라남도 여수시 문수동 125번지,지중해,단란주점,전라남도,여수시,전라남도 여수시
5266,단란주점영업,1,영업,전라남도 여수시 여서동 491-7번지,황제단란주점,단란주점,전라남도,여수시,전라남도 여수시
5267,단란주점영업,1,영업,전라남도 여수시 학동 69-3번지,무지개,단란주점,전라남도,여수시,전라남도 여수시
5268,단란주점영업,1,영업,전라남도 완도군 고금면 덕암리 960-1번지,만남,단란주점,전라남도,완도군,전라남도 완도군
5269,단란주점영업,1,영업,"전라남도 장성군 북이면 사거리 685-8 ,12",나드리단란주점,단란주점,전라남도,장성군,전라남도 장성군
5270,단란주점영업,1,영업,전라남도 장성군 장성읍 영천리 1088-10번지,자운영 노래홀,단란주점,전라남도,장성군,전라남도 장성군
5271,단란주점영업,1,영업,전라남도 여수시 학동 85-11번지 (2층),스타음악홀,단란주점,전라남도,여수시,전라남도 여수시
5272,단란주점영업,1,영업,전라남도 여수시 여서동 213-4 지상5층,야궁,단란주점,전라남도,여수시,전라남도 여수시
5273,단란주점영업,1,영업,전라남도 여수시 중앙동 701-1번지 지상2층,나폴리 7080,단란주점,전라남도,여수시,전라남도 여수시
5274,단란주점영업,1,영업,전라남도 여수시 학동 85-32번지,4F룸소주방,단란주점,전라남도,여수시,전라남도 여수시
5275,단란주점영업,1,영업,전라남도 여수시 여서동 218-4번지,더 스토리 단란주점,단란주점,전라남도,여수시,전라남도 여수시
5276,단란주점영업,1,영업,전라남도 목포시 옥암동 1030,질러,단란주점,전라남도,목포시,전라남도 목포시
5277,단란주점영업,1,영업,전라남도 목포시 무안동 3-5,시나브로노래주점,단란주점,전라남도,목포시,전라남도 목포시
5278,단란주점영업,1,영업,전라남도 목포시 옥암동 1049-7,마이,단란주점,전라남도,목포시,전라남도 목포시
5279,단란주점영업,1,영업,전라남도 여수시 학동 85-25번지 (3층),콘서트,단란주점,전라남도,여수시,전라남도 여수시
5280,단란주점영업,1,영업,전라남도 여수시 충무동 614-8번지,미시,단란주점,전라남도,여수시,전라남도 여수시
5281,단란주점영업,1,영업,전라남도 여수시 여서동 215 (지상2층),판도라 클라스,단란주점,전라남도,여수시,전라남도 여수시
5282,단란주점영업,1,영업,전라남도 여수시 봉산동 255-12,언니쓰,단란주점,전라남도,여수시,전라남도 여수시
5283,단란주점영업,1,영업,전라남도 여수시 선원동 1280-11,비제노래바,단란주점,전라남도,여수시,전라남도 여수시
5284,단란주점영업,1,영업,전라남도 여수시 봉산동 264-12번지,일억,단란주점,전라남도,여수시,전라남도 여수시
5285,단란주점영업,1,영업,전라남도 여수시 여서동 225-2,랑데부,단란주점,전라남도,여수시,전라남도 여수시
5286,단란주점영업,1,영업,전라남도 여수시 화장동 793-8,7080촛불잔치,단란주점,전라남도,여수시,전라남도 여수시
5287,단란주점영업,1,영업,전라남도 여수시 신기동 109-10번지 (지하1 층),가요무대,단란주점,전라남도,여수시,전라남도 여수시
5288,단란주점영업,1,영업,전라남도 여수시 학동 181-1,퍼펙트 뮤직BOX,단란주점,전라남도,여수시,전라남도 여수시
